sample_id,fuel,set_id,source_set_id,candidate_pair_index,flow_setting,sync_timestamp,rgb_timestamp,ir_timestamp,thermal_timestamp,rgb_ir_delta_ms,thermal_time_delta_ms,thermal_frame_index,thermal_fps,thermal_video_width,thermal_video_height,thermal_video_frame_count,rgb_sequence,ir_sequence,rgb_tick_ms,ir_tick_ms,rgb_path,ir_path,thermal_path,source_rgb_path,source_ir_path,source_thermal_video,thermal_extract_flag,gas_timestamp,gas_time_delta_s,gas_source_line,gas_match_flag,gas_raw_efficiency_percent,gas_efficiency_percent,gas_raw_ambient_temp_c,gas_ambient_temp_c,gas_raw_stack_temp_c,gas_stack_temp_c,gas_raw_oxygen_percent,gas_oxygen_percent,gas_raw_carbon_monoxide_ppm,gas_carbon_monoxide_ppm,gas_raw_carbon_dioxide_percent,gas_carbon_dioxide_percent,gas_raw_stack_draft_inwc,gas_stack_draft_inwc,gas_raw_excess_air_percent,gas_excess_air_percent,gas_raw_nitric_oxide_ppm,gas_nitric_oxide_ppm,gas_raw_nitrogen_dioxide_ppm,gas_nitrogen_dioxide_ppm,gas_raw_oxides_of_nitrogen_ppm,gas_oxides_of_nitrogen_ppm,gas_qc_flag,gas_qc_reasons,gas_qc_warnings,gas_qc_version
flare_20260515_methane_set002_000395,methane,set-002,set-2,395,,2026-05-15 19:04:33.628398,2026-05-15 19:04:33.714398,2026-05-15 19:04:33.542398,2026-05-15 19:04:33.645857,172,17.459,16794,25.001454,768,576,17200,395,609,3026953,3026781,data/methane/set-002/rgb/flare_20260515_methane_set002_000395_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000395_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000395_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000395_00000000002E3009.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000609_00000000002E2F5D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:34,0.371602,2334,ok,N.A.,,37,37.0,209,209.0,17.7,17.7,1152,1152.0,1.7,1.7,0.0,0.0,517,517.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000396,methane,set-002,set-2,396,,2026-05-15 19:04:35.464398,2026-05-15 19:04:35.542398,2026-05-15 19:04:35.386398,2026-05-15 19:04:35.445753,156,-18.645,16839,25.001454,768,576,17200,396,610,3028781,3028625,data/methane/set-002/rgb/flare_20260515_methane_set002_000396_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000396_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000396_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000396_00000000002E372D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000610_00000000002E3691.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:35,-0.464398,2335,ok,N.A.,,37,37.0,215,215.0,18.0,18.0,1220,1220.0,1.7,1.7,0.0,0.0,526,526.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000397,methane,set-002,set-2,397,,2026-05-15 19:04:37.300398,2026-05-15 19:04:37.386398,2026-05-15 19:04:37.214398,2026-05-15 19:04:37.285646,172,-14.752,16885,25.001454,768,576,17200,397,611,3030625,3030453,data/methane/set-002/rgb/flare_20260515_methane_set002_000397_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000397_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000397_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000397_00000000002E3E61.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000611_00000000002E3DB5.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:37,-0.300398,2337,ok,N.A.,,37,37.0,227,227.0,17.6,17.6,1186,1186.0,2.1,2.1,0.0,0.0,395,395.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000398,methane,set-002,set-2,398,,2026-05-15 19:04:38.964398,2026-05-15 19:04:39.042398,2026-05-15 19:04:38.886398,2026-05-15 19:04:38.965548,156,1.15,16927,25.001454,768,576,17200,398,612,3032281,3032125,data/methane/set-002/rgb/flare_20260515_methane_set002_000398_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000398_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000398_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000398_00000000002E44D9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000612_00000000002E443D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:39,0.035602,2339,ok,N.A.,,37,37.0,236,236.0,16.6,16.6,1184,1184.0,1.4,1.4,0.0,0.0,592,592.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000399,methane,set-002,set-2,399,,2026-05-15 19:04:40.800398,2026-05-15 19:04:40.886398,2026-05-15 19:04:40.714398,2026-05-15 19:04:40.805441,172,5.043,16973,25.001454,768,576,17200,399,613,3034125,3033953,data/methane/set-002/rgb/flare_20260515_methane_set002_000399_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000399_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000399_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000399_00000000002E4C0D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000613_00000000002E4B61.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:41,0.199602,2341,ok,N.A.,,37,37.0,240,240.0,16.9,16.9,1284,1284.0,2.1,2.1,0.0,0.0,416,416.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000400,methane,set-002,set-2,400,,2026-05-15 19:04:42.464398,2026-05-15 19:04:42.542398,2026-05-15 19:04:42.386398,2026-05-15 19:04:42.445346,156,-19.052,17014,25.001454,768,576,17200,400,614,3035781,3035625,data/methane/set-002/rgb/flare_20260515_methane_set002_000400_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000400_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000400_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000400_00000000002E5285.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000614_00000000002E51E9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:42,-0.464398,2342,ok,N.A.,,37,37.0,240,240.0,16.9,16.9,1336,1336.0,1.1,1.1,0.0,0.0,751,751.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000401,methane,set-002,set-2,401,,2026-05-15 19:04:44.300398,2026-05-15 19:04:44.386398,2026-05-15 19:04:44.214398,2026-05-15 19:04:44.285239,172,-15.159,17060,25.001454,768,576,17200,401,615,3037625,3037453,data/methane/set-002/rgb/flare_20260515_methane_set002_000401_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000401_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000401_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000401_00000000002E59B9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000615_00000000002E590D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:44,-0.300398,2346,ok,N.A.,,37,37.0,234,234.0,17.2,17.2,1434,1434.0,0.6,0.6,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000402,methane,set-002,set-2,402,,2026-05-15 19:04:45.964398,2026-05-15 19:04:46.042398,2026-05-15 19:04:45.886398,2026-05-15 19:04:45.965141,156,0.743,17102,25.001454,768,576,17200,402,616,3039281,3039125,data/methane/set-002/rgb/flare_20260515_methane_set002_000402_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000402_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000402_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000402_00000000002E6031.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000616_00000000002E5F95.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:46,0.035602,2348,ok,N.A.,,37,37.0,226,226.0,18.3,18.3,1470,1470.0,0.2,0.2,0.1,0.1,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set002_000403,methane,set-002,set-2,403,,2026-05-15 19:04:47.628398,2026-05-15 19:04:47.714398,2026-05-15 19:04:47.542398,2026-05-15 19:04:47.645043,172,16.645,17144,25.001454,768,576,17200,403,617,3040953,3040781,data/methane/set-002/rgb/flare_20260515_methane_set002_000403_rgb.png,data/methane/set-002/ir/flare_20260515_methane_set002_000403_ir.png,data/methane/set-002/thermal/flare_20260515_methane_set002_000403_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\RGB\00000403_00000000002E66B9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\IR\00000617_00000000002E660D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-2\Thermal\Rec_20260515_185321_830.mp4,ok,2026-05-15 19:04:48,0.371602,2350,ok,0.0,0.0,37,37.0,216,216.0,19.3,19.3,1371,1371.0,0.0,0.0,0.1,0.1,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000000,methane,set-003,set-3,0,,2026-05-15 19:13:38.878669,2026-05-15 19:13:38.714669,2026-05-15 19:13:39.042669,2026-05-15 19:13:38.888421,-328,9.752,61,25.001676,768,576,14915,0,619,3570734,3571062,data/methane/set-003/rgb/flare_20260515_methane_set003_000000_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000000_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000000_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000000_0000000000367C2E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000619_0000000000367D76.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:39,0.121331,3161,ok,OVER,,37,37.0,171,171.0,20.9,20.9,47,47.0,0.0,0.0,4.6,4.6,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000001,methane,set-003,set-3,1,,2026-05-15 19:13:40.534669,2026-05-15 19:13:40.370669,2026-05-15 19:13:40.698669,2026-05-15 19:13:40.528311,-328,-6.358,102,25.001676,768,576,14915,1,620,3572390,3572718,data/methane/set-003/rgb/flare_20260515_methane_set003_000001_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000001_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000001_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000001_00000000003682A6.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000620_00000000003683EE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:41,0.465331,3163,ok,OVER,,37,37.0,171,171.0,21.0,21.0,49,49.0,0.0,0.0,4.5,4.5,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000002,methane,set-003,set-3,2,,2026-05-15 19:13:42.206669,2026-05-15 19:13:42.042669,2026-05-15 19:13:42.370669,2026-05-15 19:13:42.208199,-328,1.53,144,25.001676,768,576,14915,2,621,3574062,3574390,data/methane/set-003/rgb/flare_20260515_methane_set003_000002_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000002_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000002_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000002_000000000036892E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000621_0000000000368A76.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:42,-0.206669,3164,ok,OVER,,37,37.0,172,172.0,21.1,21.1,47,47.0,0.0,0.0,4.5,4.5,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000003,methane,set-003,set-3,3,,2026-05-15 19:13:44.034669,2026-05-15 19:13:43.870669,2026-05-15 19:13:44.198669,2026-05-15 19:13:44.048075,-328,13.406,190,25.001676,768,576,14915,3,622,3575890,3576218,data/methane/set-003/rgb/flare_20260515_methane_set003_000003_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000003_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000003_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000003_0000000000369052.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000622_000000000036919A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:44,-0.034669,3166,ok,OVER,,37,37.0,173,173.0,21.1,21.1,37,37.0,0.6,0.6,4.5,4.5,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000004,methane,set-003,set-3,4,,2026-05-15 19:13:45.706669,2026-05-15 19:13:45.542669,2026-05-15 19:13:45.870669,2026-05-15 19:13:45.687965,-328,-18.704,231,25.001676,768,576,14915,4,623,3577562,3577890,data/methane/set-003/rgb/flare_20260515_methane_set003_000004_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000004_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000004_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000004_00000000003696DA.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000623_0000000000369822.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:46,0.293331,3170,ok,OVER,,37,37.0,170,170.0,70,70.0,20.6,20.6,30,30.0,628,628.0,4.5,4.5,OVER,,N.A.,,N.A.,,reject,carbon_dioxide_percent_outside_0_15;oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_methane_set003_000005,methane,set-003,set-3,5,,2026-05-15 19:13:47.378669,2026-05-15 19:13:47.214669,2026-05-15 19:13:47.542669,2026-05-15 19:13:47.367853,-328,-10.816,273,25.001676,768,576,14915,5,624,3579234,3579562,data/methane/set-003/rgb/flare_20260515_methane_set003_000005_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000005_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000005_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000005_0000000000369D62.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000624_0000000000369EAA.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:47,-0.378669,3171,ok,OVER,,37,37.0,168,168.0,20.3,20.3,0,0.0,0.0,0.0,4.5,4.5,OVER,,N.A.,,N.A.,,N.A.,,ok,,,gas-qc-v1
flare_20260515_methane_set003_000006,methane,set-003,set-3,6,,2026-05-15 19:13:49.206669,2026-05-15 19:13:49.042669,2026-05-15 19:13:49.370669,2026-05-15 19:13:49.207729,-328,1.06,319,25.001676,768,576,14915,6,625,3581062,3581390,data/methane/set-003/rgb/flare_20260515_methane_set003_000006_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000006_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000006_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000006_000000000036A486.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000625_000000000036A5CE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:49,-0.206669,3173,ok,OVER,,37,37.0,165,165.0,20.3,20.3,419,419.0,0.0,0.0,4.6,4.6,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000007,methane,set-003,set-3,7,,2026-05-15 19:13:51.034669,2026-05-15 19:13:50.870669,2026-05-15 19:13:51.198669,2026-05-15 19:13:51.047606,-328,12.937,365,25.001676,768,576,14915,7,626,3582890,3583218,data/methane/set-003/rgb/flare_20260515_methane_set003_000007_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000007_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000007_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000007_000000000036ABAA.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000626_000000000036ACF2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:51,-0.034669,3175,ok,OVER,,37,37.0,162,162.0,20.6,20.6,57,57.0,0.0,0.0,4.6,4.6,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000008,methane,set-003,set-3,8,,2026-05-15 19:13:52.706669,2026-05-15 19:13:52.542669,2026-05-15 19:13:52.870669,2026-05-15 19:13:52.687496,-328,-19.173,406,25.001676,768,576,14915,8,627,3584562,3584890,data/methane/set-003/rgb/flare_20260515_methane_set003_000008_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000008_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000008_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000008_000000000036B232.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000627_000000000036B37A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:53,0.293331,3177,ok,OVER,,37,37.0,160,160.0,20.8,20.8,63,63.0,0.0,0.0,4.6,4.6,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set003_000009,methane,set-003,set-3,9,,2026-05-15 19:13:54.378669,2026-05-15 19:13:54.214669,2026-05-15 19:13:54.542669,2026-05-15 19:13:54.367384,-328,-11.285,448,25.001676,768,576,14915,9,628,3586234,3586562,data/methane/set-003/rgb/flare_20260515_methane_set003_000009_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000009_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000009_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000009_000000000036B8BA.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000628_000000000036BA02.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:54,-0.378669,3178,ok,OVER,,37,37.0,161,161.0,161,161.0,21.0,21.0,62,62.0,103,103.0,4.6,4.6,OVER,,N.A.,,N.A.,,reject,carbon_dioxide_percent_outside_0_15;oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_methane_set003_000010,methane,set-003,set-3,10,,2026-05-15 19:13:56.034669,2026-05-15 19:13:55.870669,2026-05-15 19:13:56.198669,2026-05-15 19:13:56.047271,-328,12.602,490,25.001676,768,576,14915,10,629,3587890,3588218,data/methane/set-003/rgb/flare_20260515_methane_set003_000010_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000010_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000010_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000010_000000000036BF32.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000629_000000000036C07A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:56,-0.034669,3180,ok,OVER,,37,37.0,163,163.0,163,163.0,21.2,21.2,51,51.0,14171,14171.0,4.6,4.6,OVER,,N.A.,,N.A.,,reject,carbon_dioxide_percent_outside_0_15;oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_methane_set003_000011,methane,set-003,set-3,11,,2026-05-15 19:13:57.706669,2026-05-15 19:13:57.542669,2026-05-15 19:13:57.870669,2026-05-15 19:13:57.687161,-328,-19.508,531,25.001676,768,576,14915,11,630,3589562,3589890,data/methane/set-003/rgb/flare_20260515_methane_set003_000011_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000011_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000011_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000011_000000000036C5BA.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000630_000000000036C702.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:58,0.293331,3182,ok,OVER,,37,37.0,161,161.0,1,1.0,20.9,20.9,40,40.0,4151,4151.0,4.5,4.5,OVER,,N.A.,,N.A.,,reject,carbon_dioxide_percent_outside_0_15;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_methane_set003_000012,methane,set-003,set-3,12,,2026-05-15 19:13:59.378669,2026-05-15 19:13:59.214669,2026-05-15 19:13:59.542669,2026-05-15 19:13:59.367048,-328,-11.621,573,25.001676,768,576,14915,12,631,3591234,3591562,data/methane/set-003/rgb/flare_20260515_methane_set003_000012_rgb.png,data/methane/set-003/ir/flare_20260515_methane_set003_000012_ir.png,data/methane/set-003/thermal/flare_20260515_methane_set003_000012_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\RGB\00000012_000000000036CC42.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\IR\00000631_000000000036CD8A.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-3\Thermal\Rec_20260515_191336_341.mp4,ok,2026-05-15 19:13:59,-0.378669,3183,ok,OVER,,37,37.0,159,159.0,20.6,20.6,44,44.0,0.1,0.1,4.5,4.5,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
